menu_id,menu_name,restaurant_id
1669,"12"" Medium Pan Pizzas",222
1670,"12"" Medium Thin 'N Crispy Pizzas",222
1671,"12"" Medium Hand-Tossed Style Pizzas",222
1672,"14"" Large Pan Pizzas",222
1673,"14"" Large Thin 'N Crispy Pizzas",222
1674,"14"" Large Hand-Tossed Style Pizzas",222
1675,"14"" Large Stuffed Crust Pizzas",222
1676,"16"" Full House XL Pizza™",222
1677,"6"" Personal Pan Pizzas",222
1678,"12"" Fit n' Delicious Pizza™",222
1679,"14"" Fit n' Delicious Pizza™",222
1680,Cheesy Bites Pizza,222
1681,Appetizers,222
1682,Dressings & Dipping Sauces,222
1683,Desserts,222
1684,Soft Drinks,222
