menu_id,menu_name,restaurant_id
1454,Bread Sides,198
1455,Chicken Sides,198
1456,Salads & Dressings,198
1457,"12"" Medium Classic Hand-Tossed Pizzas",198
1458,"12"" Medium Ultimate Deep Dish Pizzas",198
1459,"12"" Medium Crunchy Thin Crust Pizzas",198
1460,"14"" Large Classic Hand-Tossed Pizzas",198
1461,"14"" Large Ultimate Deep Dish Pizzas",198
1462,"14"" Large Crunchy Thin Crust Pizzas",198
1463,"12"" Medium Pizza Crust/Sauce/Cheese Options",198
1464,"14"" Large Pizza Crust/Sauce/Cheese Options",198
1465,"12"" Medium 2-or-3-Topping Pizza Toppings",198
1466,"14"" Large 2-or-3-Topping Pizza Toppings",198
1467,"12"" Medium Single-Topping Pizza Toppings",198
1468,"14"" Large Single-Topping Pizza Toppings",198
